what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066203453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066211921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066214484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340066219984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066257468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066260078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066260156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066266062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066269843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066271156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066271390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066275062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066295312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066295312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066295421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066301171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066522265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066531890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066556781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066556781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066556875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066579328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066581578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340066995359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340067025156
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1340095672562
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1340095672578
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1340095672578
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1340095672578
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1340095672578
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1340095672578
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1340095672578
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1340095672593
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1340095672593
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1340095672593
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1340095672593
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1340095672593
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1340095672593
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1340095672593
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1340095672593
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1340095672593
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1340095672609
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1340095672609
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1340095672625
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1340095672625
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1340095672625
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1340095672625
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1340095672625
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1340095672625
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1340095672625
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1340095672640
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1340095672640
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1340095672640
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1340095672640
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1340095672640
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1340095672640
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1340095672640
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1340095672656
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1340095672656
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1340095672656
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1340095672656
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1340095672671
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1340095672671
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1340095672906
