what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127694000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127695437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127696296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127696734
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340127698046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340127699203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127703062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127737593
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1340127739562
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1340127754359
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1340127754375
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1340127754890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127807437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127877359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127887687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340127889625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128044281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128045156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128065640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128072109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128127640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128127656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128147781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128156406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340128191984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128192734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128193406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128194171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128239218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128248187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128258453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128267531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128276781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128293796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128302484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128309406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128323593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128364359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128369593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128441796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128444250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340128469359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128471593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128504187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340128524859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128525828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128526296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128526953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340128532984
