what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340101991343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102003015
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340102011734
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340102011843
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1340102011906
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1340102012031
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1340102012156
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1340102014218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102017265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102048296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340102054000
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1340102057312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102060046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102071062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340102079500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102080484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102098203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102101890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102198093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102200734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102203937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340102204484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102208156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102229734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102232515
