what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1340304075468
ws,sysinfo,,,"win32",1340304075468
locale,sysinfo,,,"es_ES",1340304075468
processors,sysinfo,,,"2",1340304075468
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340304075468
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1340304075468
java.specification.name,sysinfo,,,"Java Platform API Specification",1340304075468
java.specification.vendor,sysinfo,,,"Oracle Corporation",1340304075468
java.specification.version,sysinfo,,,"1.7",1340304075468
java.vendor,sysinfo,,,"Oracle Corporation",1340304075468
java.version,sysinfo,,,"1.7.0_05",1340304075468
java.vm.info,sysinfo,,,"mixed mode",1340304075468
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1340304075468
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340304075468
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1340304075468
java.vm.specification.version,sysinfo,,,"1.7",1340304075468
java.vm.vendor,sysinfo,,,"Oracle Corporation",1340304075468
java.vm.version,sysinfo,,,"23.1-b03",1340304075468
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1340304075468
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1340304075500
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1340304075531
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1340304075718
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1340304077796
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1340304077796
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1340304077812
started,bundle,org.eclipse.uml2.uml,3.2.100.yatta-patch-201202240323,"org.eclipse.uml2.uml",1340304077859
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1340304077890
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.7.0.v20120130-0943,"org.eclipse.emf.mapping.ecore2xml",1340304077890
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1340304079875
started,bundle,com.yattasolutions.umllab,1.4.2.201202241146,"com.yattasolutions.umllab",1340304080000
started,bundle,com.yattasolutions.codegen,1.4.2.201202241145,"com.yattasolutions.codegen",1340304080015
started,bundle,com.yattasolutions.codegen.reverse,1.4.2.201202241146,"com.yattasolutions.codegen.reverse",1340304080109
started,bundle,com.yattasolutions.codegen.reverse.oaw,1.4.2.201202241146,"com.yattasolutions.codegen.reverse.oaw",1340304080125
started,bundle,com.yattasolutions.codegen.oaw,1.4.2.201202241145,"com.yattasolutions.codegen.oaw",1340304080140
started,bundle,com.yattasolutions.codegen.java.reverse,1.4.2.201202241146,"com.yattasolutions.codegen.java.reverse",1340304080187
started,bundle,com.yattasolutions.features.oaw,1.4.2.201202241146,"com.yattasolutions.features.oaw",1340304080359
started,bundle,com.yattasolutions.features.uml,1.4.2.201202241145,"com.yattasolutions.features.uml",1340304080359
started,bundle,com.yattasolutions.features.eclipse,1.4.2.201202241145,"com.yattasolutions.features.eclipse",1340304080375
started,bundle,com.yattasolutions.assocs.features,1.4.2.201202241146,"com.yattasolutions.assocs.features",1340304080437
started,bundle,org.eclipse.uml2.common,1.6.0.v201105021727,"org.eclipse.uml2.common",1340304080671
started,bundle,org.eclipse.emf.mwe.core,1.1.1.v201108020506,"org.eclipse.emf.mwe.core",1340304080875
