what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1340102587937
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1340102588250
started,bundle,com.yattasolutions.umllab.intro,1.4.2.201202241146,"com.yattasolutions.umllab.intro",1340102588265
started,bundle,org.eclipse.mylyn.team.ui,3.7.0.I20120204-0747,"org.eclipse.mylyn.team.ui",1340102591171
opened,editor,com.yattasolutions.umllab.intro,1.4.2.201202241146,"com.yattasolutions.umllab.intro.IntroEditor",1340102594468
activated,editor,com.yattasolutions.umllab.intro,1.4.2.201202241146,"com.yattasolutions.umllab.intro.IntroEditor",1340102594531
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1340102595718
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1340102595718
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1340102595796
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1340102596015
started,bundle,org.eclipse.emf.codegen.ecore,2.7.0.v20120130-0943,"org.eclipse.emf.codegen.ecore",1340102596250
started,bundle,org.eclipse.uml2.codegen.ecore,1.7.1.v201109082252,"org.eclipse.uml2.codegen.ecore",1340102596265
started,bundle,org.eclipse.ocl.ecore,3.1.2.v20111015-2027,"org.eclipse.ocl.ecore",1340102596359
started,bundle,org.eclipse.ocl,3.1.0.v20120206-0606,"org.eclipse.ocl",1340102596453
started,bundle,org.eclipse.m2e.model.edit,1.0.100.20110804-1717,"org.eclipse.m2e.model.edit",1340102596578
started,bundle,org.eclipse.ocl.uml,3.1.0.v20120206-0606,"org.eclipse.ocl.uml",1340102596671
started,bundle,com.yattasolutions.diagrams.classdiagram,1.4.2.201202241146,"com.yattasolutions.diagrams.classdiagram",1340102596859
started,bundle,org.eclipse.emf.compare.match,1.2.2.yatta-patch-201202240323,"org.eclipse.emf.compare.match",1340102596953
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1340102596984
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1340102597093
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1340102597125
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1340102597156
closed,editor,com.yattasolutions.umllab.intro,1.4.2.201202241146,"com.yattasolutions.umllab.intro.IntroEditor",1340102597156
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1340102597187
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1340102597265
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1340102597390
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1340102597609
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1340102597625
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1340102597734
started,bundle,org.eclipse.emf.compare.diff,1.2.2.yatta-patch-201202240323,"org.eclipse.emf.compare.diff",1340102598093
started,bundle,com.yattasolutions.codegen.java,1.4.2.201202241146,"com.yattasolutions.codegen.java",1340102604156
started,bundle,com.yattasolutions.codegen.java.JDTDisassembled,1.4.2.201202241146,"com.yattasolutions.codegen.java.JDTDisassembled",1340102604156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102604281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102618734
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340102630734
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1340102630796
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1340102630843
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340102630843
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1340102630921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340102632859
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1340102635109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102636625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102640078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340102640578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102643984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102646609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102651984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102654984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340102655468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102656953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102665906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102681281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102682750
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340102683109
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1340102683281
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1340102686046
