what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340108402468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108412484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108414375
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1340108416781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108416937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108423171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340108494171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108496015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108505078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108505453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108541812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108555750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108559953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108560453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108592593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108823625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108828453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108837953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108838328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108973375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340108983796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340109073578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340109086953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340109588125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340109588906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340109588968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340110908875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340110917812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340110922687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340110923140
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340110926156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340110927718
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1340110933937
